snapshot_date,product_id,warehouse,units_on_hand
2025-11-21,26,East,474
2025-11-21,26,Central,364
2025-11-21,27,West,11
2025-11-21,27,East,20
2025-11-21,27,Central,126
2025-11-21,28,West,472
2025-11-21,28,East,271
2025-11-21,28,Central,156
2025-11-21,29,West,170
2025-11-21,29,East,250
2025-11-21,29,Central,201
2025-11-21,30,West,381
2025-11-21,30,East,80
2025-11-21,30,Central,9
2025-11-21,31,West,177
2025-11-21,31,East,350
2025-11-21,31,Central,180
2025-11-21,32,West,181
2025-11-21,32,East,320
2025-11-21,32,Central,154
2025-11-21,33,West,120
2025-11-21,33,East,500
2025-11-21,33,Central,256
2025-11-21,34,West,141
2025-11-21,34,East,415
2025-11-21,34,Central,31
2025-11-21,35,West,320
2025-11-21,35,East,131
2025-11-21,35,Central,449
2025-11-21,36,West,198
2025-11-21,36,East,455
2025-11-21,36,Central,417
2025-11-21,37,West,15
2025-11-21,37,East,483
2025-11-21,37,Central,284
2025-11-21,38,West,485
2025-11-21,38,East,143
2025-11-21,38,Central,115
2025-11-21,39,West,77
2025-11-21,39,East,174
2025-11-21,39,Central,459
2025-11-21,40,West,201
2025-11-21,40,East,336
2025-11-21,40,Central,70
2025-11-21,41,West,44
2025-11-21,41,East,373
2025-11-21,41,Central,195
2025-11-21,42,West,266
2025-11-21,42,East,491
2025-11-21,42,Central,347
2025-11-21,43,West,313
2025-11-21,43,East,446
2025-11-21,43,Central,320
2025-11-21,44,West,351
2025-11-21,44,East,116
2025-11-21,44,Central,213
2025-11-21,45,West,123
2025-11-21,45,East,293
2025-11-21,45,Central,78
2025-11-21,46,West,218
2025-11-21,46,East,496
2025-11-21,46,Central,159
2025-11-21,47,West,465
2025-11-21,47,East,309
2025-11-21,47,Central,168
2025-11-21,48,West,229
2025-11-21,48,East,277
2025-11-21,48,Central,67
2025-11-21,49,West,105
2025-11-21,49,East,334
2025-11-21,49,Central,70
2025-11-21,50,West,297
2025-11-21,50,East,277
2025-11-21,50,Central,350
2025-11-21,51,West,409
2025-11-21,51,East,103
2025-11-21,51,Central,441
2025-11-21,52,West,70
2025-11-21,52,East,158
2025-11-21,52,Central,352
2025-11-21,53,West,361
2025-11-21,53,East,460
2025-11-21,53,Central,268
2025-11-21,54,West,465
2025-11-21,54,East,69
2025-11-21,54,Central,220
2025-11-21,55,West,465
2025-11-21,55,East,499
2025-11-21,55,Central,394
2025-11-21,56,West,74
2025-11-21,56,East,335
2025-11-21,56,Central,477
2025-11-21,57,West,289
2025-11-21,57,East,469
2025-11-21,57,Central,80
2025-11-21,58,West,162
2025-11-21,58,East,34
2025-11-21,58,Central,285
2025-11-21,59,West,272
2025-11-21,59,East,485
2025-11-21,59,Central,368
2025-11-21,60,West,60
2025-11-21,60,East,94
2025-11-21,60,Central,162
2025-11-21,61,West,429
2025-11-21,61,East,450
2025-11-21,61,Central,74
2025-11-21,62,West,372
2025-11-21,62,East,15
2025-11-21,62,Central,391
2025-11-21,63,West,163
2025-11-21,63,East,450
2025-11-21,63,Central,498
2025-11-21,64,West,211
2025-11-21,64,East,492
2025-11-21,64,Central,210
2025-11-21,65,West,155
2025-11-21,65,East,226
2025-11-21,65,Central,381
2025-11-21,66,West,478
2025-11-21,66,East,420
2025-11-21,66,Central,457
2025-11-21,67,West,326
2025-11-21,67,East,477
2025-11-21,67,Central,378
2025-11-21,68,West,140
2025-11-21,68,East,77
2025-11-21,68,Central,398
2025-11-21,69,West,96
2025-11-21,69,East,54
2025-11-21,69,Central,67
2025-11-21,70,West,94
2025-11-21,70,East,13
2025-11-21,70,Central,390
2025-11-21,71,West,313
2025-11-21,71,East,315
2025-11-21,71,Central,136
2025-11-21,72,West,310
2025-11-21,72,East,290
2025-11-21,72,Central,313
2025-11-21,73,West,118
2025-11-21,73,East,305
2025-11-21,73,Central,118
2025-11-21,74,West,118
2025-11-21,74,East,351
2025-11-21,74,Central,13
2025-11-21,75,West,183
2025-11-21,75,East,40
2025-11-21,75,Central,352
2025-11-21,76,West,399
2025-11-21,76,East,244
2025-11-21,76,Central,68
2025-11-21,77,West,257
2025-11-21,77,East,433
2025-11-21,77,Central,309
2025-11-21,78,West,240
2025-11-21,78,East,364
2025-11-21,78,Central,332
2025-11-21,79,West,191
2025-11-21,79,East,94
2025-11-21,79,Central,436
2025-11-21,80,West,198
2025-11-21,80,East,251
2025-11-21,80,Central,242
2025-11-21,81,West,70
2025-11-21,81,East,83
2025-11-21,81,Central,98
2025-11-21,82,West,115
2025-11-21,82,East,16
2025-11-21,82,Central,209
2025-11-21,83,West,391
2025-11-21,83,East,496
2025-11-21,83,Central,7
2025-11-21,84,West,473
2025-11-21,84,East,138
2025-11-21,84,Central,486
2025-11-21,85,West,211
2025-11-21,85,East,113
2025-11-21,85,Central,380
2025-11-21,86,West,343
2025-11-21,86,East,103
2025-11-21,86,Central,387
2025-11-21,87,West,104
2025-11-21,87,East,33
2025-11-21,87,Central,90
2025-11-21,88,West,474
2025-11-21,88,East,488
2025-11-21,88,Central,224
2025-11-21,89,West,443
2025-11-21,89,East,315
2025-11-21,89,Central,250
2025-11-21,90,West,352
2025-11-21,90,East,166
2025-11-21,90,Central,443
